Pressure_psia,Temperature_F,Exp_Density_kgm3,Exp_Viscosity_cp
2314.6581814796637,242.2679960443235,270.34925107601924,0.13110976431945162
3690.0738243081537,214.54086912396411,312.83366268898084,0.3943466453088122
4009.49811775072,121.01697636496789,460.4652517780247,0.9422475707784586
4166.316174903394,230.27019638468693,309.53509098950775,0.3295432695329238
4158.472571178216,173.11467973742705,366.51893231093624,0.6173014552722255
1364.8244121947614,234.1828340341137,261.8612426414612,0.2546701311667885
2977.681218810326,219.97828839209728,296.6763335825091,0.3841598049813846
1230.235040066577,163.78202567038502,324.9312972494034,0.5150234784260889
3198.115529294942,103.37039624801761,473.1465447635444,0.9826024247741919
2766.122005493508,140.3016039077419,389.928451517856,0.7233237825585507
4550.816731033199,181.24513219913004,362.7508985597507,0.6380810728676484
2403.6600502083147,195.0217329739221,304.26432083828865,0.35852265426709
1468.2680657104233,138.68315281498033,374.67652609934106,0.6418703545343853
1571.9667282113435,120.90341111092361,389.00950593385164,0.7759544414281392
4046.042526869889,225.23953551989487,305.91802506349325,0.33592171128304904
3472.872253265044,247.66032710553282,278.2286318058254,0.09720306516598651
1404.490704491161,178.85352734540288,315.64271210220375,0.4480451375903512
1336.4272244599897,125.75189287724552,381.5559726848902,0.6853229332586643
3803.87652583648,140.84609897790534,417.9018202030995,0.715205767135437
1291.0520254567741,102.75860148212001,422.15413822322347,0.881160918139093
4287.440237161425,237.14482098407484,302.1340073854284,0.3086056532172836
3824.968908625985,117.66266243352118,455.42853416608847,0.9163728733462572
1325.3951225675992,186.47747132713803,312.618388770558,0.3905227931664685
1339.3508563407677,141.1082831030809,352.9213370431667,0.666616915745671
4946.558314004702,183.12670037736902,370.1689429422841,0.5393143976647133
2497.0831830244815,197.71305825277963,315.31013812066067,0.40489064124183577
2482.568588267564,224.46127055608025,286.52588099522984,0.3286999244919094
4251.19826903001,130.96319076409048,436.1822995668509,0.8242560412889395
4788.994309535435,101.64937429877207,517.4673160227297,1.1381360405436236
4944.004255291484,120.5328445103211,477.9082636443079,0.9400380435200241
4013.5127410357663,235.00279627721577,296.77079491582333,0.3421559207884952
2505.038342123663,231.0835116343773,280.5481084291685,0.252050628580269
1334.0028667946751,189.61196532554624,312.3301892114456,0.4787670410607356
4108.587663709747,190.077529065048,342.4504062242131,0.4928382977037388
3233.61699894322,199.7555011819383,315.55398807987905,0.40165528560826735
2696.8880369879053,126.30569179351744,408.7075954079867,0.7892947609305915
4625.417540378944,237.16179188874398,320.55199269960156,0.28983813506826456
1444.7899292246054,162.81557873381098,325.44200527092386,0.5737680326871829
2970.5004171634364,157.4707792374246,378.0581493335238,0.5351150458855589
1045.4145790696762,177.83765579242564,315.16838904913146,0.37278741911804847
2874.6425679765052,107.04489501625825,451.1345626837737,0.8719729243847337
1225.2131027273495,124.94250531341191,384.91119432318413,0.7930267447587447
1475.2716650722878,210.70504246395558,290.7342540350063,0.40460414603496175
1470.1049871084194,112.41980018876897,409.53264159200705,0.801537380417268
3596.841208464254,190.47281641995824,337.4775189515209,0.4606507840793849
3984.1795170616933,136.80236645219816,423.0035097049763,0.7783947399639956
3333.4750603886387,158.39434210629648,365.9056741637763,0.6750534146761827
4848.690193898167,143.304060515605,428.43732326299505,0.67944026598802
2499.482318094816,153.35090746974237,359.18504478978434,0.5967253173027034
2142.848345127443,207.85688577763682,293.03652550609155,0.374957782639028
4474.396512757841,144.56825734347626,412.0719656407088,0.7497293943681166
1894.3833540778105,184.9606960445346,314.77053937548385,0.4351561054896939
4852.890157762446,171.40756032986496,378.22574681942984,0.644103876037857
1048.6178987592655,199.55067480439723,285.9691492391712,0.21640716840736907
4879.515306830556,240.5244608987137,313.76874274921414,0.36117132090521376
1172.6396478023044,209.88581458153755,264.2090889499265,0.20598707612326456
4564.572454792285,132.24105678861352,444.58807183820005,0.7525001116833465
3110.8044363451995,104.6774702591927,470.48524458657687,0.9972013168342034
4971.859184477201,139.33960664497377,432.7983377676681,0.8611482094510532
1295.1862589415955,189.2616896050382,309.0906095435655,0.38679678164752884
3215.417137605283,107.71387202263755,463.7989217168429,0.9786514551976326
4877.210142476396,174.45493708018546,371.60600269942273,0.6511278080720034
3092.3913766805954,189.5264273375334,329.836644429547,0.522743962822026
3517.5945525410502,150.13658362254412,393.803856464659,0.7766415993108977
3782.9947559384686,215.6368305618733,314.5708463024937,0.37415204021807374
2818.164259071093,115.98973797006578,440.791694836637,0.8854996407526818
3510.232320336254,111.27066726037131,454.98999825838695,0.827559084345305
3337.257247692401,209.2283134305405,314.8768142420958,0.3580945085711685
4604.632041963956,174.32369743092977,370.86970744113955,0.546808886665039
1181.7855213658315,203.26035946416042,279.17109001506003,0.4081748286101781
2123.8527583689215,165.22410079056192,337.79031318784837,0.5127298498801081
4801.645936306235,136.96030498586603,434.2407960565825,0.8100339267862354
4561.055135563665,222.86534765112995,324.43274885707433,0.38940372733939577
2822.6270111428516,219.91238184534689,300.33600020564097,0.30733978810673285
3480.5303912061468,204.20447062816402,322.25933510052255,0.46949652440627915
2109.524731924531,140.8217705844944,369.1813640506498,0.6100204580044054
1752.4846388950452,188.53460003036307,306.1180793084293,0.36681324290749406
2854.793619759929,154.14608454100403,374.83500809124905,0.5872849766126841
2413.408912104211,113.73731099899513,429.28552064851544,0.7794696698392953
3334.6244474034884,237.5970363193364,299.3119431591399,0.23397686924922256
1310.9385478599393,120.52279463784421,392.1667149409794,0.738433379482717
4897.579230664666,242.53560307312037,307.33531059894506,0.25723511262351023
4944.842977918412,166.90086594369336,391.750807151994,0.6182301108963572
