t_s,flow_in_gpm,flow_out_gpm,pit_bbl,spp_psi,is_kick
6367,650.0,643.9745928432188,400.30349675310356,3200.9392975779715,0
6368,650.0,644.3472870688954,400.30729623938345,3208.1050322226533,0
6369,650.0,659.6654056184863,400.3065728247373,3198.1647035522788,0
6370,650.0,653.7472905553302,400.3065077977112,3175.6410691195783,0
6371,650.0,662.7222214942551,400.30560745572996,3192.6113212928212,0
6372,650.0,647.2973681730449,400.3059549813007,3195.3387440588326,0
6373,650.0,650.7576868234254,400.3080285063248,3189.876717389666,0
6374,650.0,646.0359383373692,400.3082007895039,3194.303072813527,0
6375,650.0,650.8598070118862,400.3078722696217,3203.232869153253,0
6376,650.0,639.3554198162942,400.30626140395236,3195.069113161502,0
6377,650.0,654.10972733993,400.3080746585049,3215.371553231897,0
6378,650.0,651.940844500954,400.3078591175978,3215.6523514009605,0
6379,650.0,649.6546720252045,400.3075790731708,3157.181943966262,0
6380,650.0,647.657814052402,400.3040706673998,3174.2032968114245,0
6381,650.0,644.6314760757914,400.30387984249853,3156.7145040231526,0
6382,650.0,654.3662774721965,400.30327818503247,3195.0713462560534,0
6383,650.0,642.9734600857796,400.3005391784169,3193.9519361301236,0
6384,650.0,653.0713754722955,400.3020235955622,3202.7175680620403,0
6385,650.0,662.4467083688568,400.30122073193337,3215.165354793,0
6386,650.0,658.9131289318658,400.30406408524993,3199.230630106788,0
6387,650.0,640.969232343976,400.3061857475595,3189.1480236310636,0
6388,650.0,646.7795716379402,400.30510589214333,3199.922324516759,0
6389,650.0,652.528704443332,400.30715986262175,3191.1099197851913,0
6390,650.0,649.5783084679139,400.3095756759135,3173.4077801624235,0
6391,650.0,641.6035656903055,400.30873712258017,3217.240514162944,0
6392,650.0,652.3118957088409,400.307188132416,3207.6422165210124,0
6393,650.0,649.9398986293022,400.3039551003975,3226.0806606009246,0
6394,650.0,661.4859524516227,400.3045257627961,3177.7333901460693,0
6395,650.0,648.4806277842953,400.3030657739874,3170.934193107434,0
6396,650.0,657.0080203119595,400.30368151337865,3183.1527278780127,0
6397,650.0,642.3974695812201,400.3028297369017,3207.179455478967,0
6398,650.0,643.8319442126209,400.3016601395151,3215.4611421684594,0
6399,650.0,654.3299717588569,400.30081790265854,3205.1530249335638,0
6400,650.0,656.5023846836442,400.29886817727936,3202.5851332615784,0
6401,650.0,644.2556436435536,400.2980252473588,3215.3816468227824,0
6402,650.0,650.1444644389035,400.29692032835544,3191.730262667535,0
6403,650.0,641.7105249588255,400.29689909489787,3219.0160428871873,0
6404,650.0,648.9126810421672,400.29705548202713,3235.730294892769,0
6405,650.0,655.0215367137448,400.29544871939555,3180.870488549815,0
6406,650.0,647.3902490051831,400.2970999271815,3195.426949369531,0
6407,650.0,648.5057917643372,400.2968605742308,3174.982953649508,0
6408,650.0,643.2212276102237,400.2991142332557,3182.626736344775,0
6409,650.0,646.1098495182505,400.2994758567072,3207.065775476899,0
6410,650.0,660.548665497286,400.2995795127655,3169.6588818328582,0
6411,650.0,650.4375493503028,400.29884304561466,3185.9674511499747,0
6412,650.0,643.9861534000964,400.2997653047028,3218.9653241829005,0
6413,650.0,648.111368300492,400.29981565482956,3204.0220669003584,0
6414,650.0,640.4154342730006,400.3011033533932,3213.823991065833,0
6415,650.0,643.9150418471587,400.3035103469896,3176.7160869962045,0
6416,650.0,658.1620384342788,400.3024200676873,3201.218995211173,0
6417,650.0,649.1451054536803,400.3033402630548,3233.9609701745153,0
6418,650.0,661.3443810566073,400.30421793731944,3188.0858324721144,0
6419,650.0,649.4279129690236,400.30490510518183,3191.2156670544036,0
6420,650.0,649.784127822851,400.30425530641224,3210.4705917355154,0
6421,650.0,653.8453649512527,400.30363585681914,3183.8030311726266,0
6422,650.0,633.9644745066836,400.3027600335637,3212.910612993002,0
6423,650.0,651.2296359419214,400.3018544579722,3167.6602991526474,0
6424,650.0,649.7060810716343,400.3005942712732,3156.338374838431,0
6425,650.0,658.9162333610909,400.3004375253446,3205.659874155125,0
6426,650.0,655.7880763649817,400.29930079781366,3182.3631495204922,0
6427,650.0,643.1978498867192,400.2999542633544,3189.816528093575,0
6428,650.0,657.4528317117655,400.30003969448865,3215.7793157108263,0
6429,650.0,648.426112846514,400.3002933783555,3211.236001011954,0
6430,650.0,644.5732806422237,400.2998831446699,3177.908403026832,0
6431,650.0,651.1826195052272,400.2999864921103,3209.355091644169,0
6432,650.0,648.7833838660171,400.299615508393,3194.5961665318846,0
6433,650.0,659.2307918841711,400.3007848230127,3207.507645467456,0
6434,650.0,652.0437321709472,400.30012123909376,3199.637097198736,0
6435,650.0,651.233953525316,400.30068452579684,3172.937657390324,0
6436,650.0,655.4038824971326,400.2987249693812,3187.1636792323443,0
6437,650.0,656.5572297085563,400.2997930816291,3156.5820698927323,0
6438,650.0,654.7016305657838,400.2989541902941,3203.3331285388313,0
6439,650.0,658.5167808368897,400.2975857831974,3207.1441655497665,0
6440,650.0,653.6520944774827,400.2958775837471,3187.3203558101463,0
6441,650.0,651.0059087883602,400.2940507015772,3197.9172324628457,0
6442,650.0,657.4350323725282,400.293328494579,3182.466819823992,0
6443,650.0,649.4546231595072,400.2955764361211,3222.615190573351,0
6444,650.0,650.199479098068,400.29461145183586,3176.8528148330815,0
6445,650.0,660.3294615037814,400.2912976950622,3194.401406384402,0
6446,650.0,659.7315447677314,400.2918458944921,3176.631085846287,0
6447,650.0,649.9509451584601,400.29017450967825,3204.226828633585,0
6448,650.0,647.2786905361663,400.29139672104657,3218.687610629812,0
6449,650.0,658.779041001251,400.29076510590835,3162.63229244778,0
6450,650.0,654.8025101474913,400.29035409388194,3211.7723319007832,0
6451,650.0,651.8934875251841,400.2921500601627,3229.3678889042535,0
6452,650.0,648.0687637388603,400.2930766544289,3202.3213600887675,0
6453,650.0,651.9901794722875,400.29120708885335,3187.8544430934944,0
6454,650.0,649.8697492406737,400.2895582009707,3199.314633511953,0
6455,650.0,646.0139709225621,400.28688290606027,3190.178877428454,0
6456,650.0,650.7742539715234,400.29078773750405,3235.357386323347,0
6457,650.0,651.5925442738377,400.2894936765764,3215.0299538970776,0
6458,650.0,647.7476295984786,400.2912483960535,3216.208298252931,0
6459,650.0,655.4229541316571,400.29044998420505,3238.790733724066,0
6460,650.0,657.7329943538659,400.2888302008842,3224.201787649029,0
6461,650.0,655.8193861619325,400.2888625420483,3197.8149475097534,0
6462,650.0,648.3425096887161,400.28837254576536,3200.456461606703,0
6463,650.0,654.5349290251303,400.2895753577895,3242.476084117254,0
6464,650.0,650.4677683847602,400.29079693366134,3186.692817730587,0
6465,650.0,642.5855241286043,400.28991172213296,3196.9107509804567,0
6466,650.0,654.0363762709865,400.28775179050643,3181.767648673707,0
6467,650.0,650.8767898457417,400.2859560444312,3167.271453628463,0
6468,650.0,665.5612880124158,400.2825323574863,3184.1643891826784,0
6469,650.0,658.7436251796713,400.2821206680239,3184.517623741864,0
6470,650.0,654.2669009416071,400.28210296750115,3188.7481550446514,0
6471,650.0,651.4950230077291,400.28038872562365,3211.0207945084126,0
6472,650.0,650.9823335303481,400.27849324896215,3199.78591158962,0
6473,650.0,643.9778635782013,400.2784691231446,3218.198074571523,0
6474,650.0,639.5660766368005,400.2775211911718,3202.7173828509135,0
6475,650.0,644.7646453455106,400.2772017977388,3203.223034832468,0
6476,650.0,649.7136978909774,400.27665096046536,3194.755662557766,0
6477,650.0,637.3667643307462,400.2770240558264,3235.0453532625606,0
6478,650.0,646.7340692463636,400.2761761373006,3192.379070296675,0
6479,650.0,648.5143218012535,400.27544302099614,3216.5003248789913,0
6480,650.0,648.7074406790872,400.2726203228204,3178.7203139440794,0
6481,650.0,646.0296584108711,400.2725448239743,3195.617742256203,0
6482,650.0,647.9509171137116,400.2726778617079,3236.13625620561,0
6483,650.0,660.3433629687431,400.2724113125335,3212.3307245902224,0
6484,650.0,653.9728716889437,400.27527906359427,3174.8050510283856,0
6485,650.0,646.6381953386111,400.2755232316478,3181.4265439573005,0
6486,650.0,649.5899132698282,400.27528851599595,3228.8384288172115,0
6487,650.0,649.8301199860864,400.27603723344924,3201.5902930046914,0
6488,650.0,645.3922673975591,400.2792065287557,3195.0456332000736,0
6489,650.0,645.3852186935369,400.2795856133217,3185.9774522657394,0
6490,650.0,656.0631441219602,400.2762503882955,3194.2867317024,0
6491,650.0,647.481293734899,400.27689847612345,3225.449985653342,0
6492,650.0,643.4318216778148,400.2755796229839,3187.3995912424384,0
6493,650.0,649.7411579355834,400.2726959102052,3189.163933794397,0
6494,650.0,650.7080585187747,400.2752422520758,3210.7916094770926,0
6495,650.0,638.163774654837,400.2774644218263,3181.28540794824,0
6496,650.0,649.7555218530969,400.27610665554494,3183.170524015812,0
6497,650.0,655.2078796060896,400.2747587088666,3200.1132848226625,0
6498,650.0,652.707376313131,400.27499895968447,3200.5645637372486,0
6499,650.0,663.3787706911698,400.2736711914218,3185.4338904147785,0
6500,650.0,657.5066568938731,400.27346858095626,3208.517212732176,0
6501,650.0,658.6936041485051,400.27239880792234,3203.938634373722,0
6502,650.0,666.800515615486,400.27179820445116,3164.4767650173585,0
6503,650.0,654.5489375706476,400.26969167165817,3214.048985167969,0
6504,650.0,650.9784212475962,400.2709320191493,3189.7476779909425,0
6505,650.0,655.842441760588,400.27273770270875,3214.509057978114,0
6506,650.0,646.64458139963,400.272587396725,3237.434424487598,0
6507,650.0,650.6461179169698,400.27253303296914,3198.7924524422333,0
6508,650.0,646.1136341415302,400.2734767684971,3188.3925140841266,0
6509,650.0,652.3879073453772,400.27347962021435,3224.818250843648,0
6510,650.0,646.088545471881,400.2760739659876,3184.8958463625886,0
6511,650.0,645.8784290008297,400.27409942170306,3234.063944071138,0
6512,650.0,652.480839758633,400.27539083464256,3191.6559576057402,0
6513,650.0,649.1737313553166,400.27521953109493,3188.715336386467,0
6514,650.0,638.4348731856995,400.2735377123544,3242.586015068465,0
6515,650.0,641.2666584721275,400.2769083454687,3206.5343475101877,0
6516,650.0,643.1164010512313,400.2804861460275,3229.195385125143,0
6517,650.0,644.7021685633161,400.2801743411214,3199.5278965217963,0
6518,650.0,652.4865399768719,400.28084142914344,3198.2473724674937,0
6519,650.0,651.3136330824298,400.28013464974964,3147.346425761416,0
6520,650.0,656.3916762301952,400.2796692074858,3218.210722231798,0
6521,650.0,654.5168109376506,400.27797045870614,3206.934627043566,0
6522,650.0,656.4314177370959,400.27605006541955,3197.9875564551267,0
6523,650.0,653.6503771487547,400.27881629037745,3210.6543120314714,0
6524,650.0,651.2580758545489,400.2787581385517,3200.689209349683,0
6525,650.0,656.5961104537259,400.27883401594204,3183.0189230306173,0
6526,650.0,655.5164767504406,400.277618238613,3206.5274951961374,0
6527,650.0,652.2565722053239,400.2779031939164,3196.567479588891,0
6528,650.0,657.6264312251609,400.2756475026586,3213.3390019144026,0
6529,650.0,635.9252705449796,400.2744868948149,3194.9549956117025,0
6530,650.0,648.2572209551573,400.27268723274693,3191.564081746136,0
6531,650.0,648.1652572060896,400.27462655892504,3190.20443380358,0
6532,650.0,656.9160972648895,400.27214871137943,3184.0882276077427,0
6533,650.0,659.4283699817046,400.2703798881336,3190.5939597802976,0
6534,650.0,641.2989237787384,400.2673085042264,3207.774219873946,0
6535,650.0,658.4670030448957,400.2659734857284,3186.5056600899125,0
6536,650.0,642.9713288838424,400.265284204257,3178.8423373584474,0
6537,650.0,643.152708526635,400.2667508748226,3214.209118713585,0
6538,650.0,648.5942857860358,400.2664178780634,3197.5130823596087,0
6539,650.0,648.0907611672045,400.2658019977001,3213.8241973808517,0
6540,650.0,640.6494963216987,400.26625185988564,3196.0348439103195,0
6541,650.0,653.8992678409554,400.2655875052013,3189.708389474587,0
6542,650.0,654.0764145483596,400.26920236699533,3168.621924806612,0
6543,650.0,656.324249576982,400.26831586186046,3179.661254140416,0
6544,650.0,647.3992680213328,400.2689364295343,3184.2925393833243,0
6545,650.0,649.7625037101653,400.27017611320935,3205.057005435832,0
6546,650.0,649.8174370105842,400.26924654220295,3198.03820263465,0
6547,650.0,660.1279726488108,400.26949460070193,3181.5409211823808,0
6548,650.0,632.9945313042007,400.26874333252425,3149.946567794652,0
6549,650.0,644.2583339060653,400.2691543637362,3208.326954622263,0
6550,650.0,650.0332450567507,400.2693057500228,3215.792937717384,0
6551,650.0,643.486578590507,400.26909532553725,3217.364314117746,0
6552,650.0,648.4500778563732,400.26736198020257,3182.633608537266,0
6553,650.0,649.2435467817805,400.27015752239834,3218.4827782556135,0
6554,650.0,646.0538833472452,400.27103712125563,3210.1882471047516,0
6555,650.0,650.3868135566161,400.2686541652268,3210.1019315204003,0
6556,650.0,653.7688956665469,400.2680236108418,3189.031046190359,0
6557,650.0,648.5824013298139,400.26566951679814,3197.6106960897678,0
6558,650.0,647.2808315961876,400.2668126388472,3232.967315741968,0
6559,650.0,649.0054105000768,400.2667799647935,3230.1922903074387,0
6560,650.0,649.9553819201265,400.26678608145625,3199.1309288739276,0
6561,650.0,639.5580826079935,400.2655225306171,3203.4505096370413,0
6562,650.0,652.7693235077677,400.2650491846377,3160.4901427030613,0
6563,650.0,647.2939926233192,400.2662299607886,3221.671263551662,0
6564,650.0,657.5692104488663,400.26781370901637,3213.421339398093,0
6565,650.0,653.5463208538548,400.2690833406963,3206.2112833167025,0
6566,650.0,657.0203984253179,400.26675509039956,3189.156968789849,0
6567,650.0,643.9339772377106,400.2664759163597,3201.1954964605957,0
6568,650.0,647.7716801528754,400.2668558865456,3226.383563919104,0
6569,650.0,642.5452490752556,400.2657537231616,3206.5151425669324,0
6570,650.0,645.768852746424,400.26326519957126,3247.370018266423,0
6571,650.0,657.5126325470516,400.26133525375184,3214.606578269652,0
6572,650.0,658.924943467535,400.2635849159049,3183.462069283979,0
6573,650.0,643.1112002311733,400.2617977238329,3192.6055699069743,0
6574,650.0,647.2503339900964,400.2618690648805,3187.223444118295,0
6575,650.0,649.5428259678563,400.261634562388,3215.438682572113,0
6576,650.0,653.5136338508587,400.2614038898714,3220.7639218800387,0
6577,650.0,639.4411384187811,400.2609240976712,3230.8931738921656,0
6578,650.0,640.3819995108294,400.2621078031913,3194.0173319728715,0
6579,650.0,652.9377568632344,400.26216122256994,3208.4241549746775,0
6580,650.0,638.3057685864925,400.26122274057997,3223.0475282974758,0
6581,650.0,647.3192155631667,400.26129975631636,3227.897004728129,0
6582,650.0,650.972550851353,400.2593834400706,3177.8505209646405,0
6583,650.0,652.4939958195987,400.2600973569665,3211.1621443936847,0
6584,650.0,649.149691426737,400.259075906691,3178.5253580239146,0
6585,650.0,647.8054596857148,400.2581408499618,3189.168196746494,0
6586,650.0,655.0674251582989,400.25891042126744,3176.477772516196,0
6587,650.0,651.7112355581945,400.25829944739553,3188.8230185439256,0
6588,650.0,646.1179002682912,400.2577729231637,3173.9053609787507,0
6589,650.0,650.2263373800935,400.2595243685167,3178.724892649321,0
6590,650.0,652.2990141359371,400.2580645869163,3183.7176859169845,0
6591,650.0,660.3094234487082,400.2588121644189,3205.4557555962924,0
6592,650.0,654.7179420097494,400.2602364504599,3200.6100699508847,0
6593,650.0,657.2873411357236,400.2619867962583,3170.407767347252,0
6594,650.0,646.3363556222022,400.2652515762866,3249.3450773885847,0
6595,650.0,646.85490256247,400.2642883659289,3191.206553336307,0
6596,650.0,648.5877200431221,400.26298646217896,3176.073259327208,0
6597,650.0,649.138564120171,400.26421228535605,3210.4859717679083,0
6598,650.0,643.9518502531827,400.2656226470269,3199.9176427195766,0
6599,650.0,657.5956017593409,400.2644365450552,3185.372473227388,0
6600,650.0,655.3001098265528,400.26516375179204,3207.031069383514,0
6601,650.0,648.165932832191,400.26925006208313,3187.89654722109,0
6602,650.0,653.8502638940831,400.2694070586926,3194.677548047342,0
6603,650.0,651.337394978023,400.2707923068999,3226.3812355103228,0
6604,650.0,654.3189678855882,400.2731574129783,3202.2238115499695,0
6605,650.0,641.9341572588462,400.27691303220274,3211.054160449639,0
6606,650.0,649.1260335608154,400.2772815816497,3190.601707266704,0
6607,650.0,649.6517688325653,400.27916113196846,3202.7576285492514,0
6608,650.0,653.7418525976699,400.2779783907941,3186.125349902272,0
6609,650.0,646.2293743929072,400.2780157122108,3185.3285112222648,0
6610,650.0,635.0004156555057,400.2773460334984,3192.5772508743134,0
6611,650.0,643.5098016939024,400.2745180224977,3187.4988572336097,0
6612,650.0,649.6337120857346,400.27211347183845,3218.6846889377953,0
6613,650.0,650.38330535302,400.2727585206977,3210.424468742148,0
6614,650.0,660.10248873575,400.2734330540867,3158.73858797918,0
6615,650.0,653.4964786439486,400.2718706112166,3231.035290935172,0
6616,650.0,650.489181675389,400.2742066892598,3211.540387272962,0
6617,650.0,649.8056523393113,400.2725417168641,3220.6028806486693,0
6618,650.0,656.6251002930181,400.2729276203034,3196.9229849744984,0
6619,650.0,646.4593372870554,400.27230476111737,3173.1070956752837,0
6620,650.0,649.1582972735564,400.2724651831537,3176.1671045185153,0
6621,650.0,643.4644512791701,400.27381298305363,3230.7304665287043,0
6622,650.0,658.5134362921718,400.2749489960781,3170.708961275063,0
6623,650.0,652.3549936220097,400.27601075947376,3173.9787581314877,0
6624,650.0,645.7548602239764,400.27688099291487,3192.2090721116238,0
6625,650.0,649.3132699380901,400.27497187625227,3175.0740632009292,0
6626,650.0,653.0579045792376,400.27667367069915,3209.5965211073385,0
6627,650.0,648.4956865236663,400.2750832379585,3210.9943376914784,0
6628,650.0,646.7931762697244,400.2749241868207,3207.4463888896926,0
6629,650.0,646.074357884094,400.2743971964387,3188.94521461121,0
6630,650.0,652.0337713954467,400.2749223813776,3205.197692053627,0
6631,650.0,647.8516743247359,400.27419530850807,3232.1043000030013,0
6632,650.0,647.2774535914235,400.27395754258885,3174.188124617548,0
6633,650.0,641.9836294696676,400.2763858446463,3220.100350523632,0
6634,650.0,650.465843459163,400.27444296458657,3214.5437559796474,0
6635,650.0,648.9126593672486,400.274439264939,3198.105249407863,0
6636,650.0,648.0701099081482,400.2727680741926,3202.994665763161,0
6637,650.0,651.1926240649323,400.27377959865197,3206.420989251947,0
6638,650.0,654.4880135764154,400.2726895054332,3182.4225030842895,0
6639,650.0,654.2093928316428,400.2727473100936,3170.618831507866,0
6640,650.0,653.3163710053985,400.2707603126927,3216.3173584462415,0
6641,650.0,648.5559783281857,400.2726976224395,3177.591604321651,0
6642,650.0,646.5980099843525,400.2728068073149,3180.3233198803355,0
6643,650.0,643.7365061520654,400.27301345558647,3190.7196971360004,0
6644,650.0,646.4410609559715,400.274257048018,3205.120875716634,0
6645,650.0,650.1179005708194,400.2723799352286,3191.011590674243,0
6646,650.0,645.2822832700851,400.2714574017655,3186.9683915303194,0
6647,650.0,650.5763428347046,400.27171248300783,3217.149703589187,0
6648,650.0,644.2072599325288,400.26906950049306,3194.0022164066495,0
6649,650.0,640.0340486659578,400.26658756046527,3185.626943023845,0
6650,650.0,654.9164367251888,400.2653556669771,3207.103247619392,0
6651,650.0,647.1535124278049,400.2636441705125,3201.054544554589,0
6652,650.0,644.9777980806566,400.26312837549216,3200.516949491969,0
6653,650.0,643.4369171522154,400.26391202370456,3207.9818194714994,0
6654,650.0,652.5382158483824,400.2650368441952,3197.525946364128,0
6655,650.0,658.2494462688078,400.26775096016786,3215.2048387110713,0
6656,650.0,647.5815568339631,400.2677170235019,3174.2887687083776,0
6657,650.0,648.7066197520245,400.2679485616995,3222.3431139888903,0
6658,650.0,656.4297910393344,400.2679112408563,3183.5625024817978,0
6659,650.0,639.1373257738501,400.26839164325327,3170.5404134996697,0
6660,650.0,661.801211857476,400.26898919436576,3185.810315919482,0
6661,650.0,664.6646018139583,400.270372371005,3193.708549022458,0
6662,650.0,633.7619748234795,400.2717496833824,3186.770266865326,0
6663,650.0,649.4149806264994,400.27252872829166,3182.6270699391434,0
6664,650.0,645.6863178087826,400.27479398752416,3218.1903402748762,0
6665,650.0,648.4113693745716,400.2748341231136,3184.3285986492865,0
6666,650.0,647.4896895823044,400.27391677156464,3159.3597767812416,0
6667,650.0,654.8705545908762,400.2732447039865,3193.6920501054005,0
6668,650.0,649.3245805581921,400.2730859517161,3236.8170206582085,0
6669,650.0,644.5345567148003,400.2714604990946,3180.847319565571,0
6670,650.0,648.9668890322292,400.2705404477528,3183.8063026850077,0
6671,650.0,653.0887054217744,400.2688306913102,3192.7338073182464,0
6672,650.0,642.8976720334083,400.26934663170266,3227.7958840409087,0
6673,650.0,640.1225978661802,400.2698773633514,3193.5285548104753,0
6674,650.0,661.956456805012,400.2672239908112,3181.5800383047376,0
6675,650.0,646.1454399217494,400.2662428675963,3206.535346048986,0
6676,650.0,649.1758820784829,400.2689806508652,3205.1956925918926,0
6677,650.0,647.6132275650466,400.2699253208769,3208.759708387238,0
6678,650.0,653.2885262244929,400.2706068256315,3180.8782881626266,0
6679,650.0,660.6367395385463,400.2696104457456,3189.8392754154825,0
6680,650.0,653.4796030503757,400.2700413695767,3220.2620272075533,0
6681,650.0,640.88980911476,400.2700196046991,3207.36225284546,0
6682,650.0,641.6952594379488,400.26882448516216,3214.556082707466,0
6683,650.0,647.6062113480385,400.26808380093456,3199.02606814515,0
6684,650.0,648.3906008028003,400.26737692080644,3219.0147844512885,0
6685,650.0,639.6682923827204,400.26514391091496,3205.27671657995,0
6686,650.0,654.9160455210466,400.2631585600162,3190.5763223505896,0
6687,650.0,643.4820766527112,400.26285935684166,3213.418378180169,0
6688,650.0,658.9598093727545,400.26158735970455,3184.2489201051476,0
6689,650.0,660.9237955832343,400.26113598249987,3227.783908671159,0
6690,650.0,648.510478804207,400.2587275032374,3218.146272691456,0
6691,650.0,652.6338358425091,400.25992949224803,3194.7312816869544,0
6692,650.0,642.6083166674948,400.2630502114103,3196.670518184725,0
6693,650.0,653.7420579588747,400.2645913048096,3202.382526318426,0
6694,650.0,647.0108454593937,400.2662871068523,3196.888480157287,0
6695,650.0,643.4765880704699,400.2672262905993,3223.7419893539036,0
6696,650.0,648.2639900704821,400.26762466936106,3190.30224630332,0
6697,650.0,647.2055119495678,400.26775445371203,3172.954304783012,0
6698,650.0,648.0490435819775,400.2663826637926,3195.344278877316,0
6699,650.0,655.6980794168982,400.26741774743414,3213.5457508159643,0
6700,650.0,645.2881544441856,400.26836381010787,3218.2640826060606,0
6701,650.0,660.4101379986432,400.26766929572847,3202.048615970596,0
6702,650.0,642.0496422030478,400.26845830185283,3188.59081857525,0
6703,650.0,659.6925816390716,400.2674173839024,3199.206454732128,0
6704,650.0,643.9009362685598,400.26647200084943,3188.207119852917,0
6705,650.0,649.9939206047803,400.2676346588731,3158.505081660222,0
6706,650.0,647.0588233191319,400.2682804500234,3184.663110763,0
6707,650.0,647.9376279707728,400.2679325335183,3209.1870757802144,0
6708,650.0,654.8081434181333,400.2674110342861,3195.1280880257377,0
6709,650.0,658.9989607833728,400.2676731934101,3194.4461074674928,0
6710,650.0,657.1431482297338,400.264920092587,3219.9229998161973,0
6711,650.0,647.5708620059489,400.26378343846017,3182.6484001764115,0
6712,650.0,651.1055313344273,400.26188577479064,3184.4081655026125,0
6713,650.0,645.3075327579899,400.2619035543922,3205.956914547237,0
6714,650.0,644.0506981245518,400.26353648208317,3187.186811645235,0
6715,650.0,643.122194565628,400.26425222016235,3187.097061717535,0
6716,650.0,647.3745601580953,400.2634849732102,3227.886245009394,0
6717,650.0,651.4976337860896,400.26242507794456,3180.703241147605,0
6718,650.0,638.529109041491,400.2612942783473,3186.8150162259635,0
6719,650.0,649.7218777845154,400.2642937040326,3207.900051097235,0
6720,650.0,659.0961507472972,400.26439579747733,3199.119730572076,0
6721,650.0,656.7314664144448,400.2646954238878,3175.2776284606907,0
6722,650.0,646.48889554084,400.2615287294489,3232.112308681971,0
6723,650.0,641.6187625443033,400.25975732157235,3185.703188670234,0
6724,650.0,652.7589818387889,400.25969105624955,3195.5804778348424,0
6725,650.0,636.095430498755,400.2589438131452,3207.862815859249,0
6726,650.0,656.6609246952961,400.2591434002655,3238.922542498849,0
6727,650.0,648.7184752527005,400.25932321857204,3192.624667562612,0
6728,650.0,660.9878019234644,400.2602238969426,3183.4505966498446,0
6729,650.0,639.6382070865412,400.25742015448037,3208.9589764711136,0
6730,650.0,655.508877351247,400.2557623116055,3237.586528737027,0
6731,650.0,649.3969469791148,400.2556128931136,3202.447224449797,0
6732,650.0,648.0136968111675,400.2546417883011,3194.8615449283534,0
6733,650.0,641.7809392087271,400.25417637192237,3207.0433782526616,0
6734,650.0,653.5744874402703,400.2543399130544,3162.64330423336,0
6735,650.0,654.0568243086611,400.2532225134987,3188.9296432816095,0
6736,650.0,660.7107668117953,400.2535109186826,3167.1444159715875,0
6737,650.0,656.0483015771636,400.2543268954796,3193.5198736296747,0
6738,650.0,646.4366280262656,400.25442451408173,3190.766261757922,0
6739,650.0,643.976824498295,400.2555056057507,3152.524440458257,0
6740,650.0,641.7890513988657,400.2522461936752,3203.2264619000844,0
6741,650.0,658.8393460738369,400.25136714124613,3211.1259106852835,0
6742,650.0,645.3309542943329,400.2527056376095,3196.518642961751,0
6743,650.0,658.8813792138278,400.251409108,3172.488766753563,0
6744,650.0,653.1504322451724,400.24990901941055,3222.774165797998,0
6745,650.0,651.9794172895638,400.2497196171257,3234.148824908017,0
6746,650.0,648.1587901246382,400.2496936385795,3207.203420367903,0
6747,650.0,653.9640374780136,400.2488915931852,3193.625353805926,0
6748,650.0,649.9071754229792,400.2516569539369,3193.860340666849,0
6749,650.0,647.7847202511871,400.25208669006764,3207.8000938647738,0
6750,650.0,654.1760287198892,400.25073236574593,3201.6200028978756,0
6751,650.0,649.1361673446733,400.24857310458907,3207.8395252607816,0
6752,650.0,645.2099913275671,400.24918146940206,3208.0990046627935,0
6753,650.0,653.5989606527639,400.2477916012883,3186.7127111353275,0
6754,650.0,649.6160860662286,400.25102053024193,3185.188439155356,0
6755,650.0,652.9334600705469,400.2516624444483,3194.9530262126127,0
6756,650.0,647.2768408498749,400.25250240240536,3208.4154542609094,0
6757,650.0,642.7452721719143,400.2528754331582,3171.930676039532,0
6758,650.0,660.4104437750857,400.254557787312,3195.8841026429614,0
6759,650.0,659.2796684645814,400.2509647642704,3199.3521775947547,0
6760,650.0,655.3027097675717,400.2491598592194,3191.2381617809237,0
6761,650.0,647.6731358877544,400.25071106622994,3225.248941235857,0
6762,650.0,648.1980921610335,400.2529619360977,3222.176573906226,0
6763,650.0,658.2939646753788,400.2511090130584,3207.4800720313337,0
6764,650.0,647.8770197745955,400.2483810663094,3231.867243282651,0
6765,650.0,646.2046637819162,400.2486323489899,3215.8102905477335,0
6766,650.0,661.2334080538187,400.24936046761803,3202.4140248544395,0
6767,650.0,649.7139339103168,400.2495815411838,3191.4152342566695,0
6768,650.0,660.610551971083,400.2494920975699,3192.8855022817497,0
6769,650.0,641.60964853586,400.24671431499695,3206.8492434383606,0
6770,650.0,653.1091092967071,400.2461517997883,3193.3077340746745,0
6771,650.0,662.4264955952997,400.24581294824185,3172.694946347475,0
6772,650.0,650.1785044679532,400.2449905879396,3193.147638271194,0
6773,650.0,648.4159730463932,400.2421124802992,3218.4968649813627,0
6774,650.0,642.9934884944095,400.2429895850992,3153.6667331121284,0
6775,650.0,656.4940583266115,400.2442882288216,3225.254929918203,0
6776,650.0,645.3792315041559,400.24309626198055,3210.33302415737,0
6777,650.0,649.4311486436601,400.24281730456835,3195.7804779072653,0
6778,650.0,642.5929863212443,400.2420719372561,3205.177781086353,0
6779,650.0,659.3413676005846,400.24134114885646,3217.29989107397,0
6780,650.0,656.9293118643541,400.24208089768484,3200.601179993647,0
6781,650.0,649.8104915047212,400.2428568761128,3217.0756587335713,0
6782,650.0,643.0751063864784,400.2444690329697,3215.3148257411144,0
6783,650.0,659.2154422954558,400.2460499264997,3203.1528884652244,0
6784,650.0,647.8044096377171,400.2457922173599,3180.0071783262124,0
